employee_id,age,gender,marital_status,education,education_field,num_companies_worked,department,job_role,job_level,employment_type,years_at_company,years_in_current_role,total_working_years,monthly_income,percent_salary_hike,stock_option_level,bonus_eligible,overtime_paid_eligible,business_travel,work_life_balance,job_satisfaction,environment_satisfaction,relationship_satisfaction,overtime_hours_per_week,performance_rating,training_times_last_year,promotions_last_5years,years_since_last_promotion,skills_growth_opportunities,manager_rating,team_size,distance_from_home_km,remote_work_days_per_week,attrition
EMP_00000490,34,Male,Married,PhD,Technical,2,Sales,Junior,2,Full-time,5,3,5,5145,6,0,Yes,Yes,Travel_Frequently,2,3,3,3,4,4,3,1,2,Medium,3,2,18,0,Yes
EMP_00000491,22,Male,Married,Bachelor,Science,1,IT,Junior,2,Full-time,8,3,9,4043,10,1,Yes,No,Travel_Rarely,3,4,3,4,7,3,3,2,0,Medium,4,4,27,1,No
EMP_00000492,32,Female,Married,Master,Technical,2,Finance,Junior,3,Full-time,0,0,0,5788,11,1,No,Yes,Travel_Frequently,4,3,3,2,12,3,5,3,7,Medium,3,7,9,5,No
EMP_00000493,27,Male,Married,Bachelor,Technical,2,R&D,Junior,2,Part-time,5,1,10,2535,10,0,No,Yes,Travel_Rarely,2,4,3,4,18,3,4,0,1,High,3,3,21,1,No
EMP_00000494,31,Female,Married,Bachelor,Technical,3,Finance,Senior,2,Full-time,6,5,7,6025,17,0,Yes,No,Travel_Frequently,3,4,3,3,2,4,3,0,0,High,5,6,3,5,No
EMP_00000495,42,Male,Divorced,Bachelor,Other,1,R&D,Senior,2,Full-time,6,2,14,3050,7,0,Yes,No,Travel_Frequently,4,3,4,1,2,4,1,1,13,Medium,3,5,6,3,No
EMP_00000496,22,Female,Divorced,High School,Business,4,R&D,Junior,1,Full-time,6,6,9,3221,11,0,No,Yes,Travel_Rarely,3,3,4,4,11,5,1,3,7,High,4,3,48,2,Yes
EMP_00000497,36,Male,Single,High School,Business,1,Finance,Senior,3,Contract,0,1,0,5681,18,2,Yes,Yes,Non-Travel,4,3,3,4,1,4,3,2,1,High,2,5,1,3,No
EMP_00000498,29,Male,Single,Bachelor,Arts,4,HR,Junior,1,Full-time,0,0,5,4208,15,0,No,No,Travel_Rarely,4,4,4,3,1,5,2,0,8,Medium,4,5,16,2,No
EMP_00000499,36,Female,Divorced,Master,Business,1,IT,Junior,1,Full-time,0,0,2,2072,19,0,Yes,No,Non-Travel,2,1,3,3,0,4,1,2,6,High,3,5,1,0,Yes
EMP_00000500,34,Female,Divorced,High School,Technical,2,Finance,Junior,4,Full-time,0,3,1,5128,13,1,Yes,Yes,Travel_Rarely,3,2,3,3,0,3,8,1,2,Medium,4,5,12,3,No
EMP_00000501,47,Female,Married,High School,Science,3,Finance,Analyst,1,Full-time,2,2,7,2023,14,1,No,Yes,Travel_Rarely,4,3,1,3,8,4,1,0,0,High,3,4,33,0,No
EMP_00000502,22,Female,Single,PhD,Technical,2,Operations,Manager,4,Full-time,1,4,8,3365,18,0,Yes,No,Travel_Rarely,4,3,1,3,10,3,0,0,3,Low,3,9,44,4,Yes
EMP_00000503,49,Male,Married,PhD,Science,1,Operations,Senior,4,Full-time,3,1,6,3430,7,1,No,Yes,Travel_Rarely,2,4,2,1,3,4,4,1,0,Medium,4,5,1,0,No
EMP_00000504,42,Male,Single,Bachelor,Arts,1,HR,Analyst,4,Full-time,0,4,3,4038,8,2,Yes,No,Non-Travel,4,3,4,4,0,4,2,0,0,Medium,4,8,8,3,Yes
EMP_00000505,27,Male,Married,High School,Business,4,Finance,Executive,3,Full-time,3,2,5,3515,17,1,Yes,No,Travel_Rarely,2,4,3,4,5,5,1,1,1,Medium,3,9,59,2,Yes
EMP_00000506,26,Female,Married,Bachelor,Technical,1,R&D,Senior,2,Full-time,3,0,5,2688,16,1,Yes,No,Travel_Rarely,4,2,4,3,1,4,5,1,0,High,3,5,6,4,No
EMP_00000507,29,Male,Single,Bachelor,Business,3,IT,Senior,2,Full-time,6,0,6,2185,12,0,Yes,Yes,Non-Travel,1,4,2,3,11,4,7,0,0,Low,3,7,55,3,Yes
EMP_00000508,41,Male,Married,High School,Other,1,IT,Junior,4,Full-time,2,0,3,,11,1,Yes,No,Non-Travel,3,4,1,2,3,3,3,2,1,High,4,8,28,2,No
EMP_00000509,49,Female,Married,Bachelor,Technical,2,IT,Analyst,5,Full-time,4,0,8,2587,12,1,Yes,No,Travel_Frequently,4,2,4,3,4,3,2,0,2,Medium,3,8,13,2,No
EMP_00000510,44,Male,Divorced,Master,Science,0,Finance,Executive,3,Full-time,1,0,2,4641,13,3,Yes,Yes,Non-Travel,2,2,3,2,17,4,0,1,0,High,4,8,2,4,No
EMP_00000511,48,Male,Married,Bachelor,Technical,4,IT,Senior,1,Full-time,2,3,7,2675,12,1,No,No,Travel_Rarely,3,4,3,2,1,4,2,0,3,Low,3,7,4,3,No
EMP_00000512,44,Male,Single,High School,Business,3,R&D,Junior,2,Full-time,0,3,6,2390,9,1,No,Yes,Travel_Rarely,3,2,3,4,0,4,6,1,8,Medium,4,3,22,1,No
EMP_00000513,28,Male,Single,Bachelor,Science,5,Operations,Junior,2,Full-time,3,2,3,3938,13,2,Yes,No,Travel_Frequently,3,2,3,4,22,3,4,0,0,Low,3,6,18,2,Yes
EMP_00000514,42,Female,Single,Bachelor,Business,6,IT,Junior,3,Full-time,24,1,29,1923,7,1,Yes,Yes,Travel_Frequently,2,3,4,3,3,3,2,1,0,Medium,3,7,6,3,No
EMP_00000515,31,Female,Married,PhD,Technical,4,IT,Executive,3,Full-time,7,2,8,5935,11,0,Yes,Yes,Travel_Rarely,2,3,1,4,1,3,5,1,0,High,3,7,60,2,No
EMP_00000516,63,Female,Single,Bachelor,Technical,0,R&D,Senior,1,Full-time,0,2,15,3218,13,1,Yes,No,Travel_Rarely,4,1,2,3,7,5,1,1,0,Low,4,3,27,3,Yes
EMP_00000517,36,Male,Single,High School,Technical,3,R&D,Senior,2,Part-time,0,2,0,4382,10,0,Yes,No,Travel_Rarely,4,3,3,3,9,4,2,0,4,High,4,5,26,2,No
EMP_00000518,26,Female,Married,Master,Business,2,IT,Senior,2,Full-time,0,3,9,2003,14,3,Yes,No,Travel_Rarely,3,2,4,3,11,4,4,2,8,High,3,12,40,4,No
EMP_00000519,31,Male,Divorced,Bachelor,Arts,3,IT,Senior,2,Full-time,17,0,19,3562,14,0,Yes,No,Non-Travel,4,4,3,3,1,5,0,1,1,High,3,5,21,1,Yes
EMP_00000520,25,Male,Married,Bachelor,Business,1,IT,Junior,4,Full-time,0,3,3,4965,13,3,No,No,Travel_Rarely,3,1,2,1,11,4,6,0,0,High,4,3,1,1,Yes
EMP_00000521,27,Female,Divorced,Master,Business,4,Operations,Analyst,4,Full-time,1,0,3,2985,8,1,Yes,No,Travel_Rarely,2,4,4,3,3,4,4,0,9,Low,4,3,14,3,Yes
EMP_00000522,32,Male,Married,Bachelor,Business,0,R&D,Junior,2,Full-time,3,4,3,3523,7,1,Yes,Yes,Travel_Rarely,4,3,2,3,2,4,2,0,3,Medium,5,5,62,5,No
EMP_00000523,51,Female,Married,Master,Business,4,Operations,Junior,2,Full-time,3,0,4,1770,14,1,Yes,No,Travel_Frequently,2,3,3,4,0,4,2,1,4,Medium,5,1,5,5,No
EMP_00000524,22,Male,Married,High School,Other,3,IT,Manager,3,Part-time,1,8,2,1940,17,1,No,No,Travel_Frequently,1,3,3,1,3,4,1,0,1,Low,3,5,10,3,Yes
EMP_00000525,48,Male,Single,High School,Technical,3,Sales,Manager,3,Full-time,12,7,14,5149,8,0,Yes,Yes,Non-Travel,3,3,3,1,3,3,4,0,1,Low,3,7,2,2,No
EMP_00000526,40,Female,Married,Master,Other,3,IT,Junior,2,Contract,0,0,0,1508,10,1,Yes,No,Travel_Rarely,3,3,3,2,0,3,0,1,7,High,4,7,7,5,No
EMP_00000527,47,Male,Divorced,Bachelor,Business,3,Finance,Junior,1,Full-time,5,1,5,2936,15,0,Yes,Yes,Travel_Frequently,4,3,2,2,0,5,4,2,2,High,4,6,14,3,Yes
EMP_00000528,35,Male,Married,Bachelor,Technical,1,HR,Manager,3,Part-time,3,0,5,,10,0,No,No,Travel_Frequently,2,4,3,3,1,4,9,1,1,Medium,3,10,27,1,No
EMP_00000529,42,Male,Married,Bachelor,Science,3,R&D,Analyst,2,Full-time,3,1,4,5636,8,2,Yes,Yes,Travel_Frequently,3,4,4,3,2,4,5,1,4,Low,4,6,5,0,No
EMP_00000530,27,Female,Single,Bachelor,Arts,1,Operations,Senior,5,Full-time,7,1,15,2568,8,0,No,Yes,Travel_Frequently,4,4,3,4,1,3,4,1,0,Medium,3,7,14,3,Yes
EMP_00000531,32,Female,Single,Bachelor,Other,1,Sales,Analyst,1,Full-time,7,0,8,4913,12,0,Yes,Yes,Travel_Rarely,2,2,3,3,15,4,3,1,0,Low,3,7,1,5,No
EMP_00000532,28,Male,Married,Master,Technical,5,Sales,Senior,2,Full-time,0,2,5,2416,7,2,Yes,Yes,Travel_Rarely,1,3,1,2,2,5,1,1,0,Medium,4,5,33,3,No
EMP_00000533,36,Male,Married,Bachelor,Business,1,R&D,Junior,3,Full-time,10,0,11,2798,10,1,No,No,Travel_Rarely,3,3,2,2,7,3,1,0,0,Low,5,8,4,4,No
EMP_00000534,43,Male,Married,Bachelor,Business,3,Finance,Senior,3,Full-time,0,0,4,5155,15,1,No,No,Travel_Frequently,3,4,1,2,0,3,2,2,5,High,4,11,23,1,No
EMP_00000535,24,Female,Single,Bachelor,Technical,1,IT,Senior,1,Contract,1,1,5,2682,15,0,Yes,Yes,Travel_Rarely,2,3,2,3,3,3,0,2,3,Low,4,9,39,3,No
EMP_00000536,22,Female,Single,Bachelor,Science,3,R&D,Junior,2,Full-time,1,2,1,3928,18,0,No,No,Non-Travel,3,3,2,1,23,4,2,0,10,Medium,3,2,40,3,No
EMP_00000537,29,Male,Married,Bachelor,Business,4,Sales,Junior,4,Full-time,2,0,4,1828,7,1,Yes,Yes,Travel_Rarely,3,4,2,2,0,3,4,0,1,High,5,6,46,3,Yes
EMP_00000538,55,Female,Married,Master,Technical,1,Finance,Manager,4,Full-time,13,1,21,4425,15,1,Yes,Yes,Non-Travel,2,,3,3,17,4,3,0,2,Medium,4,2,100,2,No
EMP_00000539,43,Male,Divorced,Master,Business,4,R&D,Senior,4,Full-time,8,0,9,6184,13,0,No,No,Travel_Rarely,3,3,2,2,6,5,4,0,4,High,4,6,9,0,No
EMP_00000540,31,Male,Single,Bachelor,Arts,1,R&D,Senior,2,Full-time,1,0,2,7534,9,1,Yes,No,Travel_Frequently,3,2,2,3,12,4,2,0,2,High,4,7,1,0,No
EMP_00000541,22,Female,Married,Master,Science,1,R&D,Senior,2,Full-time,2,3,2,2717,12,0,Yes,Yes,Travel_Rarely,3,3,2,2,0,4,4,0,1,High,5,4,1,2,Yes
EMP_00000542,34,Female,Single,Bachelor,Science,3,R&D,Junior,4,Full-time,0,4,3,4086,9,0,Yes,No,Travel_Rarely,1,3,4,3,1,4,0,1,1,Low,4,3,1,0,Yes
EMP_00000543,33,Male,Single,Bachelor,Technical,4,R&D,Executive,2,Full-time,11,2,11,3223,10,2,No,Yes,Travel_Rarely,3,3,1,4,8,5,4,1,0,Low,4,4,12,3,Yes
EMP_00000544,43,Male,Single,Master,Business,4,Sales,Manager,3,Full-time,3,1,4,4987,14,0,Yes,Yes,Travel_Rarely,2,3,3,2,7,3,3,2,1,Medium,4,8,6,4,No
EMP_00000545,29,Male,Married,Bachelor,Science,1,Sales,Analyst,4,Full-time,1,2,1,1521,11,2,No,No,Travel_Rarely,4,2,4,4,1,4,2,0,1,Medium,4,5,14,1,Yes
EMP_00000546,39,Female,Single,Master,Technical,3,IT,Senior,3,Full-time,0,0,2,2538,9,1,Yes,Yes,Travel_Rarely,2,3,3,2,15,3,3,0,0,Medium,4,8,9,3,No
EMP_00000547,56,Male,Divorced,Bachelor,Technical,3,Sales,Analyst,3,Full-time,3,2,15,2873,14,2,No,Yes,Travel_Rarely,3,4,3,4,2,4,2,0,1,High,4,8,16,1,No
EMP_00000548,39,Male,Married,Master,Business,0,Operations,Junior,1,Full-time,0,5,2,4419,24,0,No,Yes,Travel_Rarely,4,3,4,2,7,4,1,0,1,Low,4,1,6,1,No
EMP_00000549,29,Male,Single,Master,Business,2,Finance,Executive,2,Part-time,6,1,6,6447,18,1,Yes,Yes,Travel_Frequently,4,3,2,2,2,3,1,1,1,Medium,3,6,14,4,No
EMP_00000550,30,Male,Married,High School,Science,2,IT,Manager,1,Full-time,1,0,6,5343,9,3,Yes,Yes,Travel_Frequently,3,2,4,3,0,5,5,2,7,Low,3,4,6,3,Yes
EMP_00000551,47,Male,Married,High School,Technical,1,IT,Junior,2,Full-time,0,0,0,2481,11,2,Yes,No,Travel_Frequently,3,2,4,2,1,4,0,3,7,Low,3,3,14,1,Yes
EMP_00000552,54,Male,Single,High School,Technical,4,Sales,Junior,2,Full-time,1,1,7,1268,10,3,Yes,No,Travel_Rarely,3,2,3,3,5,4,4,1,1,Low,4,5,16,3,No
EMP_00000553,39,Male,Single,Bachelor,Science,3,Operations,Senior,3,Full-time,0,4,3,6053,14,1,Yes,No,Travel_Rarely,3,3,1,4,0,4,4,0,0,Medium,3,9,12,3,No
EMP_00000554,38,Male,Married,Bachelor,Technical,2,Operations,Analyst,3,Full-time,0,2,0,,6,0,Yes,No,Travel_Rarely,1,4,2,3,6,4,2,0,2,Medium,5,4,18,1,No
EMP_00000555,41,Female,Single,Master,Business,1,IT,Analyst,4,Full-time,11,0,11,9433,15,0,Yes,No,Non-Travel,1,4,4,3,1,3,5,0,1,Medium,4,5,5,2,No
EMP_00000556,27,Female,Married,Bachelor,Business,2,R&D,Executive,3,Full-time,0,13,1,8548,13,1,Yes,No,Travel_Rarely,3,4,3,4,0,4,3,1,2,High,4,5,25,0,No
EMP_00000557,52,Female,Married,Bachelor,Business,2,R&D,Senior,4,Full-time,2,1,2,2770,12,0,Yes,Yes,Travel_Rarely,4,,1,3,8,5,5,1,0,Medium,3,7,13,3,No
EMP_00000558,49,Male,Divorced,Master,Technical,4,Finance,Senior,1,Full-time,2,1,2,2321,23,0,Yes,No,Travel_Rarely,4,2,4,2,3,3,4,0,0,Medium,4,2,11,3,Yes
EMP_00000559,43,Male,Divorced,Bachelor,Technical,0,Finance,Junior,4,Full-time,3,0,5,7033,13,1,Yes,No,Travel_Rarely,2,4,2,4,12,4,3,2,3,Medium,3,3,28,2,Yes
EMP_00000560,50,Male,Single,Bachelor,Arts,2,IT,Senior,2,Part-time,0,5,1,5641,12,0,Yes,No,Non-Travel,2,3,2,3,0,5,2,1,2,High,3,1,14,4,Yes
EMP_00000561,44,Female,Married,Bachelor,Technical,1,IT,Junior,1,Full-time,4,0,6,5470,11,1,No,No,Non-Travel,1,4,2,2,5,3,3,2,0,Low,4,5,14,0,No
EMP_00000562,41,Male,Divorced,PhD,Other,1,IT,Junior,3,Part-time,6,0,6,3082,13,1,No,No,Travel_Rarely,3,1,2,3,4,3,4,0,3,Medium,4,2,39,1,No
EMP_00000563,54,Female,Married,Bachelor,Science,5,IT,Senior,2,Full-time,3,0,10,2458,12,2,Yes,Yes,Non-Travel,1,2,3,3,17,3,1,0,0,High,4,2,18,4,Yes
EMP_00000564,39,Female,Married,High School,Other,3,IT,Senior,1,Full-time,1,2,3,4781,13,2,Yes,No,Non-Travel,4,2,2,3,1,4,4,0,3,Medium,4,7,26,0,Yes
EMP_00000565,42,Male,Married,Bachelor,Arts,0,Finance,Junior,3,Full-time,0,1,0,3396,15,1,Yes,No,Travel_Frequently,3,2,3,2,4,4,4,0,7,Low,3,5,2,0,Yes
EMP_00000566,32,Female,Single,Bachelor,Technical,3,Operations,Executive,1,Part-time,0,1,4,3918,8,0,Yes,No,Travel_Rarely,3,3,2,4,18,,5,0,2,Low,4,7,15,0,No
EMP_00000567,54,Male,Divorced,Master,Science,1,Finance,Analyst,1,Full-time,0,0,1,4159,14,1,Yes,Yes,Non-Travel,2,2,3,3,1,3,4,2,2,Low,2,7,25,2,No
EMP_00000568,45,Male,Divorced,Bachelor,Arts,1,Sales,Manager,5,Full-time,1,0,1,4132,12,0,Yes,Yes,Travel_Rarely,3,3,3,2,0,,1,1,0,Medium,3,3,8,0,No
EMP_00000569,40,Male,Married,Master,Technical,9,R&D,Senior,3,Full-time,8,2,10,4903,16,2,Yes,No,Travel_Rarely,3,3,3,2,7,3,1,0,9,Medium,4,7,11,0,No
EMP_00000570,44,Other,Married,Bachelor,Science,2,R&D,Executive,4,Full-time,6,2,6,2548,10,0,Yes,No,Non-Travel,3,3,2,4,2,4,4,1,0,High,4,8,1,0,No
EMP_00000571,30,Female,Married,Bachelor,Other,4,Sales,Junior,2,Full-time,0,6,3,3292,11,2,Yes,Yes,Travel_Rarely,3,4,3,3,5,3,1,1,1,Medium,3,8,6,2,No
EMP_00000572,56,Female,Single,Master,Other,5,R&D,Junior,1,Full-time,1,1,1,2616,7,2,Yes,Yes,Travel_Frequently,2,3,4,3,1,4,2,3,3,High,3,6,1,1,Yes
EMP_00000573,38,Male,Married,Bachelor,Science,2,IT,Manager,5,Full-time,3,1,3,3646,14,1,Yes,No,Non-Travel,3,,4,2,0,5,2,0,3,Medium,3,1,3,4,No
EMP_00000574,22,Female,Married,Master,Science,4,Sales,Senior,1,Full-time,14,6,18,1501,20,1,Yes,No,Travel_Rarely,4,2,4,3,3,4,1,1,0,Low,3,7,41,1,No
EMP_00000575,38,Female,Single,Master,Technical,4,Operations,Manager,2,Full-time,0,9,5,3189,6,1,Yes,Yes,Non-Travel,3,4,2,2,6,4,2,0,1,Medium,4,9,3,1,Yes
EMP_00000576,31,Male,Married,Bachelor,Science,2,Operations,Executive,5,Full-time,3,0,4,5259,10,1,Yes,Yes,Travel_Rarely,3,3,3,4,7,4,1,2,1,Medium,3,3,70,0,No
EMP_00000577,45,Male,Married,Bachelor,Arts,4,Sales,Junior,1,Full-time,6,3,6,4856,8,0,Yes,No,Travel_Rarely,3,2,4,4,0,3,5,1,2,High,4,3,15,3,No
EMP_00000578,50,Male,Single,Bachelor,Technical,3,Finance,Analyst,4,Full-time,4,0,7,2931,11,1,Yes,Yes,Travel_Rarely,2,3,3,2,2,4,4,1,1,Low,3,7,39,1,No
EMP_00000579,38,Female,Divorced,High School,Business,3,R&D,Analyst,2,Full-time,4,1,4,2568,14,2,Yes,No,Travel_Rarely,2,3,2,4,1,4,1,2,2,Medium,4,2,8,2,No
EMP_00000580,30,Female,Married,Bachelor,Business,1,Operations,Junior,1,Full-time,6,0,6,1320,10,1,Yes,Yes,Travel_Rarely,4,2,3,2,11,4,1,0,1,Medium,3,2,2,2,Yes
EMP_00000581,60,Female,Single,Master,Science,2,Operations,Junior,3,Full-time,5,0,11,3836,12,1,No,No,Travel_Rarely,3,2,3,2,1,3,1,2,8,Medium,3,3,10,0,Yes
EMP_00000582,38,Male,Single,Master,Technical,2,Sales,Junior,4,Full-time,0,0,1,1901,15,1,Yes,No,Travel_Frequently,4,3,3,1,10,4,1,0,0,Medium,3,4,7,2,Yes
EMP_00000583,25,Male,Married,Bachelor,Technical,3,Finance,Analyst,1,Full-time,2,2,3,10939,12,2,Yes,No,Travel_Rarely,3,4,2,3,1,3,1,2,0,High,4,8,19,2,No
EMP_00000584,30,Male,Married,Master,Business,5,IT,Manager,1,Full-time,7,1,21,4534,15,1,Yes,No,Travel_Frequently,2,3,3,4,5,3,2,0,1,Medium,3,8,50,4,Yes
EMP_00000585,36,Female,Single,Bachelor,Science,1,Operations,Junior,2,Full-time,3,2,5,2313,7,0,Yes,No,Travel_Rarely,3,3,3,4,7,3,1,0,8,Low,3,8,11,2,Yes
EMP_00000586,43,Male,Married,High School,Business,5,Sales,Senior,2,Full-time,15,3,19,1965,14,0,Yes,No,Travel_Rarely,4,2,2,3,2,4,3,1,0,Medium,4,6,8,1,Yes
EMP_00000587,32,Female,Single,Bachelor,Technical,1,Finance,Junior,1,Full-time,8,1,12,4612,21,1,Yes,Yes,Non-Travel,3,1,2,3,1,4,4,0,0,Medium,3,5,3,1,No
EMP_00000588,29,Male,Divorced,Bachelor,Business,3,Finance,Executive,4,Full-time,4,0,6,3729,19,1,No,No,Travel_Rarely,3,2,2,3,0,3,5,1,0,High,2,7,1,0,No
EMP_00000589,35,Female,Divorced,Master,Science,2,HR,Executive,3,Full-time,2,9,2,4928,11,0,Yes,No,Travel_Frequently,4,4,3,1,1,4,5,1,0,Low,3,3,10,0,No
EMP_00000590,42,Female,Single,Bachelor,Technical,1,R&D,Senior,1,Full-time,0,0,4,,15,0,Yes,No,Non-Travel,3,3,3,4,5,3,3,1,1,Medium,4,9,35,3,No
EMP_00000591,40,Male,Single,High School,Technical,1,IT,Senior,3,Full-time,4,4,7,5543,10,0,Yes,Yes,Travel_Rarely,3,4,4,3,5,5,3,2,2,Medium,4,3,51,2,No
EMP_00000592,25,Female,Married,Bachelor,Technical,2,R&D,Analyst,3,Contract,4,0,12,2909,6,0,Yes,No,Travel_Frequently,4,4,4,3,0,5,3,1,0,Medium,3,7,7,1,No
EMP_00000593,40,Male,Single,Bachelor,Technical,2,IT,Junior,2,Full-time,5,0,10,2083,9,0,Yes,Yes,Travel_Rarely,4,1,4,3,2,3,4,1,1,High,2,6,24,3,Yes
EMP_00000594,49,Male,Married,Bachelor,Business,2,Sales,Junior,2,Full-time,5,4,7,,12,1,No,Yes,Travel_Frequently,4,3,4,2,6,4,6,0,0,Low,3,4,37,1,No
EMP_00000595,31,Female,Married,Master,Technical,6,Sales,Junior,3,Full-time,3,0,3,3864,13,2,Yes,No,Travel_Rarely,3,4,3,3,6,5,5,2,3,Medium,3,6,59,0,No
EMP_00000596,38,Female,Single,Master,Science,3,Sales,Junior,3,Part-time,4,0,6,8461,8,1,Yes,Yes,Non-Travel,4,3,3,2,7,5,4,1,0,Medium,3,4,1,2,No
EMP_00000597,46,Male,Divorced,Master,Business,2,Sales,Senior,1,Full-time,1,2,3,2358,11,0,No,No,Travel_Rarely,3,2,2,3,5,5,4,0,1,Medium,4,6,19,3,Yes
EMP_00000598,28,Female,Single,Master,Other,2,Finance,Executive,2,Full-time,6,0,10,3362,9,0,No,No,Travel_Frequently,4,3,3,4,15,4,2,0,9,High,3,6,3,3,No
EMP_00000599,37,Male,Divorced,Bachelor,Other,3,R&D,Junior,2,Full-time,1,4,4,3528,24,2,No,No,Travel_Rarely,4,4,3,2,2,5,2,2,0,Medium,3,4,4,1,No
EMP_00000600,36,Female,Married,Master,Arts,1,Finance,Junior,2,Full-time,0,1,0,1612,12,0,No,No,Travel_Rarely,3,4,3,2,3,4,1,0,1,Low,4,7,9,1,No
EMP_00000601,32,Female,Single,PhD,Science,2,IT,Executive,2,Full-time,13,0,16,1591,17,1,Yes,No,Travel_Rarely,3,4,4,3,1,3,2,1,0,Medium,2,7,16,0,No
EMP_00000602,37,Other,Married,Master,Business,4,Sales,Junior,2,Full-time,1,8,7,2876,15,1,Yes,Yes,Travel_Rarely,2,4,4,4,0,5,4,1,2,Medium,2,1,1,1,No
EMP_00000603,39,Female,Married,PhD,Business,8,Operations,Senior,2,Contract,20,4,21,4644,13,0,No,No,Travel_Rarely,2,3,2,2,4,4,5,2,0,Medium,3,5,17,1,No
EMP_00000604,25,Female,Married,High School,Science,3,Sales,Junior,3,Full-time,4,0,5,1334,14,0,Yes,Yes,Travel_Rarely,4,2,3,4,2,3,1,1,1,High,3,5,1,2,No
EMP_00000605,37,Male,Married,Bachelor,Business,3,HR,Junior,2,Full-time,3,8,3,3181,15,1,No,Yes,Travel_Rarely,2,4,3,2,11,,3,1,3,Medium,4,3,1,0,Yes
EMP_00000606,54,Male,Single,Master,Business,1,R&D,Junior,1,Full-time,5,4,5,2183,14,1,Yes,Yes,Travel_Rarely,3,2,2,2,3,5,4,0,1,High,4,10,14,3,Yes
EMP_00000607,48,Male,Single,Master,Business,4,Finance,Analyst,3,Full-time,6,3,12,2770,12,1,Yes,No,Travel_Rarely,3,3,4,4,3,4,1,2,0,High,4,6,16,3,No
EMP_00000608,44,Female,Married,High School,Business,1,IT,Senior,4,Full-time,9,1,9,2567,17,3,Yes,No,Travel_Rarely,3,4,3,3,5,4,3,0,0,High,4,12,7,3,No
EMP_00000609,35,Male,Single,Bachelor,Technical,4,Sales,Junior,2,Contract,1,4,1,3986,14,1,Yes,Yes,Travel_Rarely,3,2,1,1,11,5,1,3,2,High,4,5,10,3,No
EMP_00000610,55,Female,Married,PhD,Other,4,IT,Manager,2,Full-time,0,1,2,6149,12,0,No,No,Travel_Rarely,2,2,3,4,6,3,1,0,4,Low,4,6,22,0,Yes
EMP_00000611,45,Female,Divorced,Bachelor,Business,1,Sales,Junior,5,Full-time,1,5,1,3997,12,0,Yes,Yes,Non-Travel,2,1,3,2,3,4,5,0,2,Medium,3,6,14,4,Yes
EMP_00000612,54,Female,Divorced,Bachelor,Technical,4,R&D,Manager,1,Full-time,0,1,1,2437,10,0,Yes,No,Travel_Rarely,4,2,4,3,8,5,1,1,3,High,3,7,32,3,Yes
EMP_00000613,36,Male,Single,Bachelor,Technical,0,R&D,Senior,2,Part-time,0,1,0,5349,10,2,Yes,No,Travel_Rarely,3,3,3,3,1,4,2,3,3,Low,4,2,10,4,No
EMP_00000614,47,Female,Married,High School,Business,2,Sales,Senior,3,Full-time,1,5,3,1743,16,0,Yes,Yes,Non-Travel,3,2,3,1,1,4,9,1,0,Medium,3,6,1,1,Yes
EMP_00000615,32,Male,Married,Bachelor,Science,2,Finance,Senior,3,Full-time,6,0,9,2253,15,1,Yes,Yes,Travel_Frequently,2,3,3,1,0,4,2,1,0,High,4,6,20,3,No
EMP_00000616,24,Female,Single,Bachelor,Other,5,Finance,Senior,2,Full-time,1,0,5,2327,13,2,Yes,No,Travel_Frequently,4,2,3,2,2,4,2,0,0,Medium,3,8,23,4,Yes
EMP_00000617,37,Male,Divorced,Bachelor,Science,1,Sales,Junior,1,Full-time,3,0,12,3916,11,2,No,Yes,Travel_Rarely,4,4,2,3,1,3,4,1,4,Low,3,2,4,0,No
EMP_00000618,23,Female,Single,Master,Technical,3,IT,Senior,2,Full-time,0,1,2,2859,9,2,Yes,Yes,Travel_Frequently,2,3,2,4,3,4,2,2,1,Medium,4,6,6,1,Yes
EMP_00000619,44,Male,Married,Bachelor,Arts,1,Operations,Executive,5,Full-time,6,0,7,2425,20,3,No,Yes,Non-Travel,3,3,1,3,1,3,0,1,10,Medium,3,5,9,0,Yes
EMP_00000620,50,Male,Divorced,Bachelor,Arts,0,HR,Junior,4,Full-time,1,7,7,4626,11,0,No,No,Travel_Rarely,3,3,3,3,0,4,1,0,6,Medium,3,4,1,2,Yes
EMP_00000621,38,Male,Married,Bachelor,Science,3,Sales,Junior,1,Full-time,12,0,19,3955,11,1,Yes,No,Travel_Rarely,3,4,2,2,0,5,4,1,0,High,3,6,41,1,No
EMP_00000622,39,Female,Married,Bachelor,Business,2,IT,Analyst,4,Full-time,2,4,5,2325,12,1,Yes,Yes,Travel_Rarely,2,4,3,3,4,5,4,2,2,High,1,5,3,4,Yes
EMP_00000623,25,Female,Married,Master,Business,3,IT,Junior,3,Full-time,0,3,0,3157,14,0,Yes,No,Travel_Rarely,2,3,4,2,7,4,0,0,0,Medium,2,9,65,2,No
EMP_00000624,42,Female,Single,Bachelor,Technical,0,IT,Executive,5,Full-time,3,0,4,2336,15,0,Yes,Yes,Travel_Rarely,3,3,3,3,12,4,7,0,8,Low,3,8,27,3,No
EMP_00000625,31,Male,Divorced,High School,Technical,2,Operations,Senior,3,Full-time,2,6,4,10016,13,0,No,Yes,Travel_Frequently,2,2,2,3,9,3,4,0,1,High,4,8,1,0,Yes
